wr_id,cat,region,base_kw,title,has5,body_len
205,형사,,절도죄,절도죄 변호사 | 절도죄 초범이면 합의 여부에 따라 처벌 수위가 달라질 수 있나요?,1,1479
204,형사,,사문서위조,사문서위조 변호사 | 동의 없이 서류를 작성했다면 사문서위조죄가 성립할 수 있나요?,1,1638
203,학교폭력,안산,학교폭력재심,안산 학교폭력재심 | 안산 학교폭력재심은 어떤 경우에 신청할 수 있나요?,1,1386
202,학교폭력,전주,학폭위결과,전주 학폭위결과 | 전주 학폭위결과가 나오기 전 보호자는 어떤 대응을 준비해야 하나요?,1,1408
201,성범죄,천안,카촬죄 합의,천안 카촬죄 합의 | 천안 카촬죄 사건에서 합의가 기소유예 가능성에 영향을 줄 수 있나요?,1,1449
200,성범죄,남양주,통매음 고소,남양주 통매음 고소 | 남양주 통매음 고소를 당하면 메시지 전체 대화 내용이 중요하게 보이나요?,1,1432
199,성범죄,부천,강제추행죄,부천 강제추행죄 변호사 | 부천 강제추행죄에서 신체 접촉의 고의성은 어떻게 판단되나요?,1,1448
198,성범죄,청주,성범죄,청주 성범죄변호사 | 청주 성범죄 혐의를 받으면 피해자 진술만으로도 수사가 진행될 수 있나요?,1,1465
197,형사,성남,스토킹처벌법,성남 스토킹처벌법 변호사 | 성남 상대방이 원하지 않는 연락을 반복하면 스토킹처벌법 위반이 될 수 있나요?,1,1497
196,형사,창원,업무방해죄,창원 업무방해죄 변호사 | 창원 항의 과정에서 소란이 있었다면 업무방해죄가 성립할 수 있나요?,1,1454
195,형사,고양,전자금융거래법위반,고양 전자금융거래법위반 | 고양 통장을 빌려준 경우 전자금융거래법위반으로 처벌될 수 있나요?,1,1475
194,형사,수원,리딩방사기,수원 리딩방사기 변호사 | 수원 리딩방사기 혐의를 받으면 단순 홍보 역할도 처벌될 수 있나요?,1,1665
193,학교폭력,,학교폭력재심,학교폭력재심 | 학교폭력재심은 어떤 경우에 신청할 수 있나요?,1,1386
192,학교폭력,,학폭위결과,학폭위결과 | 학폭위결과가 나오기 전 보호자는 어떤 대응을 준비해야 하나요?,1,1408
191,성범죄,,카촬죄 합의,카촬죄 합의 | 카촬죄 사건에서 합의가 기소유예 가능성에 영향을 줄 수 있나요?,1,1449
190,성범죄,,통매음 고소,통매음 고소 | 통매음 고소를 당하면 메시지 전체 대화 내용이 중요하게 보이나요?,1,1432
189,성범죄,,강제추행죄,강제추행죄 변호사 | 강제추행죄에서 신체 접촉의 고의성은 어떻게 판단되나요?,1,1448
188,성범죄,,성범죄,성범죄변호사 | 성범죄 혐의를 받으면 피해자 진술만으로도 수사가 진행될 수 있나요?,1,1465
187,형사,,스토킹처벌법,스토킹처벌법 변호사 | 상대방이 원하지 않는 연락을 반복하면 스토킹처벌법 위반이 될 수 있나요?,1,1497
186,형사,,업무방해죄,업무방해죄 변호사 | 항의 과정에서 소란이 있었다면 업무방해죄가 성립할 수 있나요?,1,1454
185,형사,,전자금융거래법위반,전자금융거래법위반 | 통장을 빌려준 경우 전자금융거래법위반으로 처벌될 수 있나요?,1,1475
184,형사,,리딩방사기,리딩방사기 변호사 | 리딩방사기 혐의를 받으면 단순 홍보 역할도 처벌될 수 있나요?,1,1665
183,학교폭력,울산,학교폭력생기부,울산 학교폭력생기부 | 울산 학교폭력생기부 기록은 졸업 후에도 남을 수 있나요?,1,1592
182,성범죄,대전,준강제추행죄,대전 준강제추행죄 변호사 | 대전 준강제추행죄 혐의에서 술에 취한 상태가 핵심 쟁점이 되나요?,1,1680
181,성범죄,광주,카메라촬영죄,광주 카메라촬영죄 변호사 | 광주 카메라촬영죄 혐의에서 촬영 의도는 어떻게 판단되나요?,1,1618
180,형사,대구,음주운전 재범,대구 음주운전 재범 | 대구 음주운전 재범이면 벌금형보다 무거운 처분이 나올 수 있나요?,1,1537
179,형사,인천,보이스피싱 가담,인천 보이스피싱 가담 | 인천 보이스피싱 가담 혐의를 받으면 단순 전달 역할도 처벌될 수 있나요?,1,1673
178,학교폭력,,학교폭력생기부,학교폭력생기부 | 학교폭력생기부 기록은 졸업 후에도 남을 수 있나요?,1,1592
177,성범죄,,준강제추행죄,준강제추행죄 변호사 | 준강제추행죄 혐의에서 술에 취한 상태가 핵심 쟁점이 되나요?,1,1680
176,성범죄,,카메라촬영죄,카메라촬영죄 변호사 | 카메라촬영죄 혐의에서 촬영 의도는 어떻게 판단되나요?,1,1618
175,형사,,음주운전 재범,음주운전 재범 | 음주운전 재범이면 벌금형보다 무거운 처분이 나올 수 있나요?,1,1537
174,형사,,보이스피싱 가담,보이스피싱 가담 | 보이스피싱 가담 혐의를 받으면 단순 전달 역할도 처벌될 수 있나요?,1,1673
173,학교폭력,부산,학폭강제전학,부산 학폭강제전학 | 부산 학폭강제전학 처분을 받으면 행정심판으로 다툴 수 있나요?,1,1439
172,성범죄,서울,성추행 합의,서울 성추행 합의 | 서울 성추행 사건에서 합의를 시도할 때 피해자와 직접 연락해도 되나요?,1,1598
171,성범죄,제주,준강간죄,제주 준강간죄 변호사 | 제주 준강간죄 혐의에서 피해자의 항거불능 상태는 어떻게 판단되나요?,1,1739
170,형사,통영,특수폭행,통영 특수폭행 변호사 | 통영 특수폭행 혐의는 일반 폭행보다 처벌이 무거워질 수 있나요?,1,1638
169,형사,서산,업무상횡령,서산 업무상횡령 변호사 | 서산 회사 자금을 개인적으로 썼다는 의심을 받으면 어떻게 대응해야 하나요?,1,1813
168,학교폭력,,학폭강제전학,학폭강제전학 | 학폭강제전학 처분을 받으면 행정심판으로 다툴 수 있나요?,1,1439
167,성범죄,,성추행 합의,성추행 합의 | 성추행 사건에서 합의를 시도할 때 피해자와 직접 연락해도 되나요?,1,1599
166,성범죄,,준강간죄,준강간죄 변호사 | 준강간죄 혐의에서 피해자의 항거불능 상태는 어떻게 판단되나요?,1,1739
165,형사,,특수폭행,특수폭행 변호사 | 특수폭행 혐의는 일반 폭행보다 처벌이 무거워질 수 있나요?,1,1638
164,형사,,업무상횡령,업무상횡령 변호사 | 회사 자금을 개인적으로 썼다는 의심을 받으면 어떻게 대응해야 하나요?,1,1813
163,학교폭력,강릉,학폭출석정지,강릉 학폭출석정지 | 강릉 학폭출석정지 처분을 받으면 생활기록부에도 남을 수 있나요?,1,1343
162,학교폭력,목포,초등학교학폭,목포 초등학교학폭 | 목포 초등학교학폭 사건은 저학년이라도 학폭위 처분을 받을 수 있나요?,1,1401
161,성범죄,군산,불법촬영합의,군산 불법촬영합의 | 군산 불법촬영 사건에서 합의가 처분 수위에 영향을 줄 수 있나요?,1,1462
160,성범죄,순천,성범죄 기소유예,순천 성범죄 기소유예 | 순천 성범죄 사건에서 기소유예를 받으려면 어떤 사정이 중요하게 보이나요?,1,1481
159,형사,춘천,협박죄,춘천 협박죄 변호사 | 춘천 화가 나서 한 말도 협박죄로 처벌될 수 있나요?,1,1516
158,형사,진주,스토킹,진주 스토킹 변호사 | 진주 반복적인 연락이 스토킹 혐의로 이어지면 어떻게 대응해야 하나요?,1,1569
157,학교폭력,,학폭출석정지,학폭출석정지 | 학폭출석정지 처분을 받으면 생활기록부에도 남을 수 있나요?,1,1343
156,학교폭력,,초등학교학폭,초등학교학폭 | 초등학교학폭 사건은 저학년이라도 학폭위 처분을 받을 수 있나요?,1,1401
155,성범죄,,불법촬영합의,불법촬영합의 | 불법촬영 사건에서 합의가 처분 수위에 영향을 줄 수 있나요?,1,1462
154,성범죄,,성범죄 기소유예,성범죄 기소유예 | 성범죄 사건에서 기소유예를 받으려면 어떤 사정이 중요하게 보이나요?,1,1481
153,형사,,협박죄,협박죄 변호사 | 화가 나서 한 말도 협박죄로 처벌될 수 있나요?,1,1516
152,형사,,스토킹,스토킹 변호사 | 반복적인 연락이 스토킹 혐의로 이어지면 어떻게 대응해야 하나요?,1,1569
151,성범죄,원주,강제추행,원주 강제추행 변호사 | 원주 강제추행 고소를 당하면 피해자에게 직접 연락해도 되나요?,1,1594
150,성범죄,의정부,강제추행,의정부 강제추행 변호사 | 의정부 신체접촉이 있었지만 추행 의도가 없었다면 어떻게 주장해야 하나요?,1,1639
149,성범죄,포항,강제추행,포항 강제추행 변호사 | 포항 강제추행 초범이면 기소유예가 가능한가요?,1,1699
148,성범죄,김천구미,강제추행,김천구미 강제추행 변호사 | 김천구미 술자리에서 발생한 강제추행 혐의는 어떻게 대응해야 하나요?,1,1829
147,성범죄,안양,강제추행,안양 강제추행 변호사 | 안양 강제추행 혐의를 받으면 피해자 진술과 다른 부분을 어떻게 다퉈야 하나요?,1,1897
146,성범죄,,강제추행,강제추행 변호사 | 강제추행 고소를 당하면 피해자에게 직접 연락해도 되나요?,1,1594
145,성범죄,,강제추행,강제추행 변호사 | 신체접촉이 있었지만 추행 의도가 없었다면 어떻게 주장해야 하나요?,1,1639
144,성범죄,,강제추행,강제추행 변호사 | 강제추행 초범이면 기소유예가 가능한가요?,1,1699
143,성범죄,,강제추행,강제추행 변호사 | 술자리에서 발생한 강제추행 혐의는 어떻게 대응해야 하나요?,1,1829
142,성범죄,,강제추행,강제추행 변호사 | 강제추행 혐의를 받으면 피해자 진술과 다른 부분을 어떻게 다퉈야 하나요?,1,1897
141,형사,경기,보이스피싱,경기 보이스피싱 변호사 | 경기 보이스피싱 수거책으로 조사받으면 어떻게 대응해야 하나요?,1,1792
140,형사,울산,보이스피싱,울산 보이스피싱 변호사 | 울산 보이스피싱 수거책으로 조사받으면 어떻게 대응해야 하나요?,1,1792
139,형사,부산,보이스피싱,부산 보이스피싱 변호사 | 부산 보이스피싱 수거책으로 조사받으면 어떻게 대응해야 하나요?,1,1792
138,형사,대구,보이스피싱,대구 보이스피싱 변호사 | 대구 보이스피싱 수거책으로 조사받으면 어떻게 대응해야 하나요?,1,1792
137,형사,서울,보이스피싱,서울 보이스피싱 변호사 | 서울 보이스피싱 수거책으로 조사받으면 어떻게 대응해야 하나요?,1,1792
136,형사,인천,보이스피싱,인천 보이스피싱 변호사 | 인천 보이스피싱 수거책으로 조사받으면 어떻게 대응해야 하나요?,1,1792
135,학교폭력,평택,학폭출석정지,평택 학폭출석정지 | 평택 학폭출석정지 처분을 받으면 생활기록부에도 남을 수 있나요?,1,1342
134,학교폭력,안산,초등학교학폭,안산 초등학교학폭 | 안산 초등학교학폭 사건은 저학년이라도 학폭위 처분을 받을 수 있나요?,1,1401
133,성범죄,전주,불법촬영합의,전주 불법촬영합의 | 전주 불법촬영 사건에서 합의가 처분 수위에 영향을 줄 수 있나요?,1,1461
132,성범죄,천안,성범죄 기소유예,천안 성범죄 기소유예 | 천안 성범죄 사건에서 기소유예를 받으려면 어떤 사정이 중요하게 보이나요?,1,1481
131,형사,남양주,협박죄,남양주 협박죄 변호사 | 남양주 화가 나서 한 말도 협박죄로 처벌될 수 있나요?,1,1516
130,형사,부천,스토킹,부천 스토킹 변호사 | 부천 반복적인 연락이 스토킹 혐의로 이어지면 어떻게 대응해야 하나요?,1,1569
129,학교폭력,,학폭출석정지,학폭출석정지 | 학폭출석정지 처분을 받으면 생활기록부에도 남을 수 있나요?,1,1342
128,학교폭력,,초등학교학폭,초등학교학폭 | 초등학교학폭 사건은 저학년이라도 학폭위 처분을 받을 수 있나요?,1,1401
127,성범죄,,불법촬영합의,불법촬영합의 | 불법촬영 사건에서 합의가 처분 수위에 영향을 줄 수 있나요?,1,1461
126,성범죄,,성범죄 기소유예,성범죄 기소유예 | 성범죄 사건에서 기소유예를 받으려면 어떤 사정이 중요하게 보이나요?,1,1480
125,형사,,협박죄,협박죄 변호사 | 화가 나서 한 말도 협박죄로 처벌될 수 있나요?,1,1516
124,형사,,스토킹,스토킹 변호사 | 반복적인 연락이 스토킹 혐의로 이어지면 어떻게 대응해야 하나요?,1,1569
123,학교폭력,청주,학폭위대응,청주 학폭위대응 | 청주 학폭위대응을 준비할 때 보호자가 먼저 확인해야 할 자료는 무엇인가요?,1,1449
122,학교폭력,성남,고등학교학폭,성남 고등학교학폭 | 성남 고등학교학폭 처분은 대입이나 생활기록부에 어떤 영향을 줄 수 있나요?,1,1426
121,형사,창원,공갈죄,창원 공갈죄 변호사 | 창원에서 돈을 요구한 사실이 있으면 모두 공갈죄로 인정되나요?,1,1514
120,성범죄,고양,공연음란죄,고양 공연음란죄 변호사 | 고양 공연음란죄는 장난이나 술김에 한 행동도 처벌될 수 있나요?,1,1557
119,성범죄,수원,성폭행,수원 성폭행 변호사 | 수원에서 성폭행 혐의를 받으면 합의보다 먼저 확인해야 할 쟁점은 무엇인가요?,1,1576
118,학교폭력,,학폭위대응,학폭위대응 | 학폭위대응을 준비할 때 보호자가 먼저 확인해야 할 자료는 무엇인가요?,1,1449
117,학교폭력,,고등학교학폭,고등학교학폭 | 고등학교학폭 처분은 대입이나 생활기록부에 어떤 영향을 줄 수 있나요?,1,1426
116,형사,,공갈죄,공갈죄 변호사 | 돈을 요구한 사실이 있으면 모두 공갈죄로 인정되나요?,1,1514
115,성범죄,,공연음란죄,공연음란죄 변호사 | 공연음란죄는 장난이나 술김에 한 행동도 처벌될 수 있나요?,1,1557
114,성범죄,,성폭행,성폭행 변호사 | 성폭행 혐의를 받으면 합의보다 먼저 확인해야 할 쟁점은 무엇인가요?,1,1576
113,학교폭력,울산,학교폭력합의,울산 학교폭력합의 | 울산 학교폭력 사건에서 합의서를 작성할 때 어떤 내용을 조심해야 하나요?,1,1466
112,학교폭력,대전,학폭위절차,대전 학폭위절차 | 대전에서 학폭위 절차는 신고 이후 어떤 순서로 진행되나요?,1,1444
111,형사,광주,명예훼손,광주 명예훼손 변호사 | 광주 온라인 게시글로 명예훼손 고소를 당하면 어떻게 대응해야 하나요?,1,1512
110,성범죄,대구,카메라등이용촬영죄,대구 카메라등이용촬영죄 | 대구 카메라등이용촬영죄는 촬영물이 삭제돼도 처벌될 수 있나요?,1,1545
109,성범죄,인천,성매매,인천 성매매 변호사 | 인천 성매매 혐의로 조사받으면 초범도 처벌될 수 있나요?,1,1609
108,학교폭력,,학교폭력합의,학교폭력합의 | 학교폭력 사건에서 합의서를 작성할 때 어떤 내용을 조심해야 하나요?,1,1466
107,학교폭력,,학폭위절차,학폭위절차 | 학폭위 절차는 신고 이후 어떤 순서로 진행되나요?,1,1444
106,형사,,명예훼손,명예훼손 변호사 | 온라인 게시글로 명예훼손 고소를 당하면 어떻게 대응해야 하나요?,1,1512
105,성범죄,,카메라등이용촬영죄,카메라등이용촬영죄 | 카메라등이용촬영죄는 촬영물이 삭제돼도 처벌될 수 있나요?,1,1546
104,성범죄,,성매매,성매매 변호사 | 성매매 혐의로 조사받으면 초범도 처벌될 수 있나요?,1,1609
103,학교폭력,부산,쌍방학폭,부산 쌍방학폭 | 부산 쌍방학폭으로 신고된 경우 피해자와 가해자가 함께 처분받을 수 있나요?,1,1379
102,학교폭력,서울,학폭위진술,서울 학폭위진술 | 서울 학폭위진술을 준비할 때 학생이 가장 조심해야 할 부분은 무엇인가요?,1,1368
101,학교폭력,제주,중학교학폭,제주 중학교학폭 | 제주 중학교학폭 사건은 학폭위에서 어떤 처분이 내려질 수 있나요?,1,1496
100,형사,통영,마약,통영 마약 변호사 | 통영 마약 혐의로 조사를 받으면 투약 횟수와 검사 결과가 왜 중요한가요?,1,1422
99,형사,서산,배임죄,서산 배임죄 변호사 | 서산 배임죄는 회사에 실제 손해가 없어도 성립할 수 있나요?,1,1431
98,형사,강릉,횡령죄,강릉 횡령죄 변호사 | 강릉 회사 돈을 개인적으로 사용했다는 의심을 받으면 어떻게 대응해야 하나요?,0,1412
97,성범죄,목포,성범죄,목포 성범죄변호사 | 목포 성범죄 혐의를 받으면 피해자와 직접 연락해도 되나요?,1,1468
96,성범죄,군산,지하철성추행,군산 지하철성추행 변호사 | 군산 지하철성추행 혐의를 받으면 CCTV와 동선 확인이 왜 중요한가요?,1,1622
95,성범죄,순천,업무상위력추행,순천 업무상위력추행 변호사 | 순천 직장 내 추행 사건은 일반 강제추행과 어떤 점이 다르게 판단되나요?,1,1616
94,성범죄,춘천,강간죄,춘천 강간죄 변호사 | 춘천 강간죄 혐의를 받으면 합의 여부가 처벌 수위에 영향을 주나요?,1,1628
93,학교폭력,진주,학교폭력기록삭제,진주 학교폭력기록삭제 | 진주 학교폭력 기록은 졸업 후에도 남을 수 있나요?,1,1454
92,학교폭력,원주,학폭위처분,원주 학폭위처분 | 원주 학폭위 처분이 과하다고 느껴지면 어떻게 불복해야 하나요?,1,1410
91,학교폭력,의정부,학교폭력고소,의정부 학교폭력고소 | 의정부 학교폭력 사건도 학폭위와 별도로 형사고소가 가능한가요?,1,1527
90,형사,포항,음주운전,포항 음주운전 변호사 | 포항 음주운전 재범이면 벌금형보다 무거운 처벌을 받을 수 있나요?,1,1453
89,형사,김천구미,보이스피싱 수거책,김천구미 보이스피싱 수거책 | 김천구미에서 보이스피싱 수거책으로 연루되면 단순 아르바이트였다는 주장이 통할 수 있나요?,1,1506
88,형사,안양,사기 고소,안양 사기 고소 변호사 | 안양에서 사기 고소를 당했을 때 돈을 갚으면 사건이 끝날 수 있나요?,1,1586
87,성범죄,평택,아동청소년보호법,평택 아동청소년보호법 변호사 | 평택에서 미성년자 관련 성범죄 혐의를 받으면 처벌 수위가 왜 더 무거워지나요?,1,1595
86,성범죄,안산,통신매체이용음란,안산 통신매체이용음란 변호사 | 안산에서 온라인 메시지로 고소당하면 단순 욕설과 성범죄는 어떻게 구별되나요?,0,1684
85,성범죄,전주,준강제추행,전주 준강제추행 변호사 | 전주에서 술자리 이후 준강제추행으로 고소되면 어떤 부분을 확인해야 하나요?,1,1765
84,성범죄,천안,성추행,천안 성추행 변호사 | 천안에서 성추행 혐의를 받으면 초기 진술에서 무엇을 조심해야 하나요?,0,1896
83,학교폭력,,쌍방학폭,쌍방학폭 | 쌍방학폭으로 신고된 경우 피해자와 가해자가 함께 처분받을 수 있나요?,1,1379
82,학교폭력,,학폭위진술,학폭위진술 | 학폭위진술을 준비할 때 학생이 가장 조심해야 할 부분은 무엇인가요?,1,1368
81,학교폭력,,중학교학폭,중학교학폭 | 중학교학폭 사건은 학폭위에서 어떤 처분이 내려질 수 있나요?,1,1496
80,형사,,마약,마약 변호사 | 마약 혐의로 조사를 받으면 투약 횟수와 검사 결과가 왜 중요한가요?,1,1422
79,형사,,배임죄,배임죄 변호사 | 배임죄는 회사에 실제 손해가 없어도 성립할 수 있나요?,1,1431
78,형사,,횡령죄,횡령죄 변호사 | 회사 돈을 개인적으로 사용했다는 의심을 받으면 어떻게 대응해야 하나요?,0,1412
77,성범죄,,성범죄,성범죄변호사 | 성범죄 혐의를 받으면 피해자와 직접 연락해도 되나요?,1,1468
76,성범죄,,지하철성추행,지하철성추행 변호사 | 지하철성추행 혐의를 받으면 CCTV와 동선 확인이 왜 중요한가요?,1,1622
75,성범죄,,업무상위력추행,업무상위력추행 변호사 | 직장 내 추행 사건은 일반 강제추행과 어떤 점이 다르게 판단되나요?,1,1616
74,성범죄,,강간죄,강간죄 변호사 | 강간죄 혐의를 받으면 합의 여부가 처벌 수위에 영향을 주나요?,1,1628
73,학교폭력,,학교폭력기록삭제,학교폭력기록삭제 | 학교폭력 기록은 졸업 후에도 남을 수 있나요?,1,1454
72,학교폭력,,학폭위처분,학폭위처분 | 학폭위 처분이 과하다고 느껴지면 어떻게 불복해야 하나요?,1,1410
71,학교폭력,,학교폭력고소,학교폭력고소 | 학교폭력 사건도 학폭위와 별도로 형사고소가 가능한가요?,1,1527
70,형사,,음주운전,음주운전 변호사 | 음주운전 재범이면 벌금형보다 무거운 처벌을 받을 수 있나요?,1,1453
69,형사,,보이스피싱 수거책,보이스피싱 수거책 | 보이스피싱 수거책으로 연루되면 단순 아르바이트였다는 주장이 통할 수 있나요?,1,1506
68,형사,,사기 고소,사기 고소 변호사 | 사기 고소를 당했을 때 돈을 갚으면 사건이 끝날 수 있나요?,1,1586
67,성범죄,,아동청소년보호법,아동청소년보호법 변호사 | 미성년자 관련 성범죄 혐의를 받으면 처벌 수위가 왜 더 무거워지나요?,1,1595
66,성범죄,,통신매체이용음란,통신매체이용음란 변호사 | 온라인 메시지로 고소당하면 단순 욕설과 성범죄는 어떻게 구별되나요?,0,1684
65,성범죄,,준강제추행,준강제추행 변호사 | 술자리 이후 준강제추행으로 고소되면 어떤 부분을 확인해야 하나요?,1,1765
64,성범죄,,성추행,성추행 변호사 | 성추행 혐의를 받으면 초기 진술에서 무엇을 조심해야 하나요?,0,1896
63,형사,남양주,폭행죄,남양주 폭행죄 변호사 | 남양주 쪽 폭행죄 초범이면 합의 없이도 선처를 받을 수 있나요?,0,1500
62,성범죄,부천,카촬죄,부천 카촬죄 변호사 | 부천에서 카촬죄 혐의를 받으면 촬영 의도와 저장 여부가 처벌에 영향을 주나요?,0,1634
61,성범죄,청주,준강간,청주 준강간 변호사 | 청주쪽 준강간 혐의에서 술에 취한 상태였는지가 왜 중요한가요?,1,2456
60,성범죄,성남,강제추행,성남 강제추행 변호사 | 성남쪽에서 강제추행 혐의를 받으면 피해자 진술과 다른 부분을 어떻게 다퉈야 하나요?,1,2757
59,성범죄,창원,통매음,창원 통매음 변호사 |  창원 통매음 고소를 당하면 성적 목적이 없었다는 점을 어떻게 주장해야 하나요?,1,2770
58,형사,고양,보이스피싱,고양 보이스피싱 변호사 | 고양에서 보이스피싱 수거책으로 조사받으면 어떻게 대응해야 하나요?,1,1792
57,성범죄,수원,딥페이크,수원 딥페이크 변호사 | 수원에서 발생한 딥페이크 제작 의뢰도 처벌될 수 있나요?,1,2035
56,성범죄,울산,아청물소지,울산 아청물소지 변호사 | 울산에서 아청물소지 혐의를 받으면 어떻게 대응해야 하나요?,1,1918
55,성범죄,대전,아청법,대전 아청법 변호사 | 대전에서 발생한 아청법 위반 혐의는 성인 대상 성범죄보다 위험한가요?,1,1932
54,성범죄,광주,촬영물유포,광주 촬영물유포 변호사 | 불법촬영물을 유포하면 처벌이 더 무거워지나요?,1,1960
53,성범죄,대구,불법촬영,대구 불법촬영 변호사 | 대구에서 발생한 불법촬영 초범이면 기소유예가 가능한가요?,1,1996
52,성범죄,인천,몰카,인천 몰카 변호사 | 인천에서 몰카 혐의를 받으면 휴대폰을 제출해야 하나요?,1,2022
51,성범죄,부산,카메라등이용촬영죄,부산 카메라등이용촬영죄 변호사 | 부산에서 발생한 카메라등이용촬영죄는 어떤 경우 처벌되나요?,1,2262
50,형사,서울,불송치,서울 불송치 변호사 | 서울쪽에서 불송치 결정을 받으려면 어떻게 대응해야 하나요?,1,2772
49,형사,안양,기소유예,안양 기소유예 변호사 | 안양에서 기소유예를 받으려면 어떤 조건이 필요한가요?,1,2653
48,형사,안산,경찰 출석요구,안산 경찰 출석요구 변호사 | 안산 쪽에서 경찰 출석요구를 받으면 반드시 가야 하나요?,0,2458
47,형사,평택,경찰조사,평택 경찰조사 변호사 | 평택에서 경찰조사 어떻게 대응해야 하나요?,1,2429
46,형사,,폭행죄,폭행죄 변호사 | 폭행죄 초범이면 합의 없이도 선처를 받을 수 있나요?,0,1500
45,성범죄,,카촬죄,카촬죄 변호사 | 카촬죄 혐의를 받으면 촬영 의도와 저장 여부가 처벌에 영향을 주나요?,0,1634
44,성범죄,,준강간,준강간 변호사 | 준강간 혐의에서 술에 취한 상태였는지가 왜 중요한가요?,1,2456
43,성범죄,,강제추행,강제추행 변호사 | 강제추행 혐의를 받으면 피해자 진술과 다른 부분을 어떻게 다퉈야 하나요?,1,2757
42,성범죄,,통매음,통매음 변호사 |  통매음 고소를 당하면 성적 목적이 없었다는 점을 어떻게 주장해야 하나요?,1,2770
40,형사,,보이스피싱,보이스피싱 변호사 | 보이스피싱 수거책으로 조사받으면 어떻게 대응해야 하나요?,1,1792
39,성범죄,,딥페이크,딥페이크 변호사 | 딥페이크 제작 의뢰도 처벌될 수 있나요?,1,2035
38,성범죄,,아청물소지,아청물소지 변호사 | 아청물소지 혐의를 받으면 어떻게 대응해야 하나요?,1,1918
37,성범죄,,아청법,아청법 변호사 | 아청법 위반 혐의는 성인 대상 성범죄보다 위험한가요?,1,1932
36,성범죄,,촬영물유포,촬영물유포 변호사 | 불법촬영물을 유포하면 처벌이 더 무거워지나요?,1,1960
35,성범죄,,불법촬영,불법촬영 변호사 | 불법촬영 초범이면 기소유예가 가능한가요?,1,1996
34,성범죄,,몰카,몰카 변호사 | 몰카 혐의를 받으면 휴대폰을 제출해야 하나요?,1,2022
33,성범죄,,카메라등이용촬영죄,카메라등이용촬영죄 변호사 | 카메라등이용촬영죄는 어떤 경우 처벌되나요?,1,2262
32,형사,,불송치,불송치 변호사 | 불송치 결정을 받으려면 어떻게 대응해야 하나요?,1,2772
31,형사,,기소유예,기소유예 변호사 | 기소유예를 받으려면 어떤 조건이 필요한가요?,1,2653
30,형사,,경찰 출석요구,경찰 출석요구 변호사 | 경찰 출석요구를 받으면 반드시 가야 하나요?,0,2458
29,형사,,경찰조사,경찰조사 변호사 | 경찰조사 어떻게 대응해야 하나요?,1,2429
